spec_power_1.5,spec_power_3.0,spec_power_6.0,spec_power_12.0,spec_power_24.0,spec_power_48.0,spec_power_96.0,spec_power_192.0,spec_power_384.0,area,elev,forest,wetland,urban,ag,roads,doc,no3,tn,tp,sort
0.06729739992726483,0.0762094409304138,0.07468903354361982,0.08114499865133677,0.06555347107339982,0.01908320051255084,0.026564917744835586,0.16280695306063236,0.7771761955715939,4.117850101502584e-05,0.08299816665008598,0.6042828685258964,0.0022009060396529904,0.15009849901500985,0.22918568096541933,0.29737609329446063,0.030120481927710847,0.040863217287613066,0.047949476055431525,0.06175126590095097,3578
0.029476930132763274,0.05616362318383023,0.08599722876381052,0.12531463593669542,0.13685931192740639,0.10319316456670542,0.35114375206794596,0.7440671905612132,0.9571501925281124,1.8191790342893933e-07,0.09780054858377271,0.2375597609561753,0.0,0.12068879311206888,0.584271372071798,0.12689504373177843,0.030522088353413655,0.0026894520132457484,0.00895030068987711,0.022085544723865518,1776
0.050961159809014195,0.10514012192943997,0.17298279330289965,0.1744025174206682,0.16117480306960955,0.1950380021037063,0.41505415016820324,0.6009705948810324,0.95758623312035,0.000607793803675123,0.13704986996006424,0.841304780876494,5.502265099132476e-05,0.03613963860361396,0.11410607443464152,0.07113702623906705,0.022690763052208834,2.430603163523502e-05,0.0027755988656248116,0.0019908240072563873,1603
0.03813877618321534,0.05637808562353776,0.07327327179052844,0.0896465338605303,0.11793080503177271,0.15071209865279936,0.19178927557231598,0.37739173457307273,0.9017477118946484,0.00016608270118870523,0.12154882537697369,0.33046812749003984,0.003374722594134585,0.061299387006129934,0.5936720413751141,0.12172011661807579,0.0050200803212851405,0.043556616434201285,0.04380619079225246,0.005515308179711724,1611
0.0004347160148675135,0.0011634034311851372,0.0032571256506954546,0.00765119569780071,0.022927985700045724,0.07882743728295413,0.23552820175517042,0.4820043293992944,0.9612105634287493,1.5071384491470502e-05,0.41442235265693617,0.4642430278884462,0.0,0.000899991000089999,0.0,0.014577259475218658,0.006726907630522089,0.00497338801151732,0.007864196785936965,0.005111859760012498,3057
0.004718812601310449,0.007824034553780189,0.010672291768074,0.018247135679892598,0.02251289067290167,0.02135881340652195,0.05001753234364687,0.24815845580844542,0.8389067555969175,0.002437796868812459,0.5874621605104956,0.6919621513944223,0.0029345413862039873,0.005029949700502995,0.00017239630869080218,0.034985422740524776,0.012248995983935746,0.0,0.003037068323980772,0.013045220738283413,793
0.0035940867215498756,0.0057379569240004185,0.006866995607523492,0.011242546560085661,0.022146447314481402,0.035444258823331215,0.10296644390421325,0.4818459893349161,0.9678484554103506,0.00012124410974546214,0.6074499381777354,0.7291235059760955,0.00674944518826917,0.005099949000509995,0.016773146739681572,0.03330903790087464,0.006024096385542169,0.019077741907337926,0.02184275629035178,0.006833022941208705,613
0.34673858500786275,0.25681499429670507,0.21027834423955544,0.19746599990278232,0.1371703553872707,0.06678606320057197,0.05713153637245034,0.1541328424494596,0.6114229263401839,0.4622487407385804,0.2827366655770789,0.08808764940239043,0.03471929277552592,0.030739692603073965,0.3167832876990163,0.06647230320699708,0.029718875502008035,0.020127679376436027,0.031436674108489715,0.056055120570369044,1615
0.029476930132763274,0.05616362318383023,0.08599722876381052,0.12531463593669542,0.13685931192740639,0.10319316456670542,0.35114375206794596,0.7440671905612132,0.9571501925281124,1.8191790342893933e-07,,,,,,,0.03002008032128514,0.0047151623933754635,0.009553691747621634,0.015417880222173694,1777
0.02462014363220927,0.030463673765218982,0.027755972308884477,0.034099529468447166,0.04393861696477458,0.05086569439758999,0.06353819348847356,0.2380692522213452,0.8700420741919536,1.8520029720667007e-06,0.06812245071983855,0.30019920318725096,0.0,0.07177928220717793,0.5508670520231214,0.16756559766763848,0.01455823293172691,0.03974098495518964,0.041412739596532515,0.020723745283798185,2025
0.06682766407588563,0.0681577928835865,0.060993520531717214,0.04997219729344981,0.053384311415439714,0.026126466738898648,0.04962782120151101,0.10934853763605994,0.6869780287017057,1.1213786686315756e-06,0.03581427739010559,0.5713147410358566,0.0014672706931019937,0.12049879501204988,0.30919785011662104,0.4176384839650146,0.010240963855421687,0.0487741034813716,0.04977976226392325,0.003067115856007499,3359
0.05510894088287902,0.1017478527800276,0.12764163227366662,0.1382666060339603,0.13500987443921672,0.12642839727619437,0.1555943231702145,0.45479151243447463,0.8988414441135163,0.0042873506125841055,0.0538439236530563,0.585796812749004,0.02576894154760376,0.09028909710902891,0.16648412939864113,0.14263848396501458,0.02178714859437751,0.005609084223515774,0.010418552263722118,0.003999273706965298,1089
0.05446317623927813,0.08850198786085293,0.12421717945800338,0.2052241218744697,0.18780237418334927,0.1682693719964289,0.13539184785781977,0.21578997101302105,0.8467037972199916,2.2586587689695167e-05,0.04661540866648665,0.060358565737051784,0.009537259505162958,0.18119818801811982,0.7525605922320251,0.2660349854227405,0.024196787148594377,0.08838670273100079,0.09264064039904261,0.08342555128340397,3462
0.0964077623551284,0.10758848763872304,0.11267396679606816,0.14315055775551025,0.11325354010539686,0.09439702808843664,0.18743459713351168,0.5931351039547624,0.9290886842076846,0.0004638737715797272,0.10310106163750836,0.6214541832669322,1.834088366377492e-05,0.08219917800821992,0.17896765033972215,0.1301020408163265,0.017771084337349398,0.004955106551825861,0.006898771093545727,0.006080679869169106,1640
0.026845872121905378,0.03857924136540354,0.0658940346821645,0.10698561115122386,0.1051058493923055,0.06989738789460058,0.09541736883748934,0.31941540330542073,0.9248916206076592,0.0023853498039572932,0.14663018916191747,0.772191235059761,0.0008803624158611962,0.0845591544084559,0.12270560795051212,0.11246355685131194,0.018574297188755022,0.00523556076300165,0.01172589955550192,0.0023775259743818128,770
0.04015943208624226,0.05253466403828415,0.06058251960865931,0.07067234500206462,0.06841304134185587,0.04941693343859765,0.15445864866813644,0.5831019025003827,0.9790887547969335,0.003651707303800139,0.5437204212441198,0.7019322709163347,0.0035031087797810097,0.003869961300386996,0.00014197343068654295,0.04402332361516035,0.01325301204819277,0.0,0.004143285263179066,0.007875596962982775,1175
0.002571425916796035,0.004541945883142501,0.007965189754088206,0.014856697519862289,0.024940970192998402,0.029881715862949822,0.07467331323912417,0.12816360922928238,0.7149228819767872,0.00338135049541228,0.41726475562440485,0.39920318725099596,0.0011004530198264952,0.001999980000199998,0.04401176351282831,0.0553935860058309,0.07720883534136547,0.0025012360759677746,0.024618355155976587,0.03230695368327899,3082
0.06477079966475525,0.0751235357960409,0.09618862513617053,0.13696734042412032,0.16178510873582175,0.0760484772806576,0.14385625813838962,0.46998399972271643,0.9401809482929929,4.555536082452224e-06,0.09000326876341258,0.5009063745019919,0.011903233497789923,0.03719962800371996,0.44565459892505827,0.0846209912536443,0.029718875502008035,0.011893959224035133,0.019469418129889983,0.0183658897457729,2141
0.12015663083633903,0.1455743287166887,0.21009995565801753,0.2391727676847016,0.16366326487155805,0.09387255478036609,0.14964321534350605,0.29561793969772027,0.8305221043042634,2.7743342869912118e-05,0.05343717578841152,0.575597609561753,0.0,0.031499685003149966,0.3959030524287597,0.11005830903790087,0.05030120481927712,0.005351481836954309,0.015487037148776122,0.035374069539286485,3650
0.042310354410279076,0.05585015151628107,0.06787481164899954,0.076830417432277,0.06102671408151436,0.03154192430276863,0.09410493766298508,0.4207116018319372,0.9298277917591432,6.450945565585164e-07,0.07593593223711326,0.022758964143426295,0.016763567668690277,0.9680003199968,0.0,0.686734693877551,0.08182730923694778,0.0009940543707230732,0.030571813592389228,0.029664633373328524,1213
0.00736227111158431,0.012584511920324793,0.018269909557628538,0.027629957349496904,0.024462542095319475,0.03568455100970248,0.08988378254459164,0.3653496736602181,0.9349448411737844,0.000287594816848235,0.08124298281767406,0.4375996015936255,0.362122407057572,0.09265907340926591,0.16493256262042388,0.14395043731778426,0.026706827309236948,0.002511415525114155,0.007280918763450593,0.004466947532689321,1211
0.002015909596029603,0.00474206767497541,0.010364319180783956,0.02129926018068126,0.0575608721800397,0.21262893130643112,0.6844733449829077,0.9399435725463406,0.8754785186799686,0.0034002541837412723,0.6588718502622117,0.41179282868525896,0.02028501733213506,0.009509904900950989,0.0568704999492952,0.05772594752186589,0.05652610441767068,0.0,0.013214264164605081,0.04184249419497206,1120
0.002089012260611363,0.004173987939896405,0.009093433186392157,0.02874339916311766,0.08818051894889985,0.12117424811766642,0.14197268540022567,0.4831823208436967,0.9676821315495777,0.0005456781598570379,0.07593365831473928,0.04885458167330677,0.178291730095556,0.07111928880711192,0.7687962681269649,0.11421282798833818,0.0606425702811245,0.010784399267079662,0.05468734286691205,0.09042470966681308,564
0.006456501765814538,0.011936525064915517,0.02074834020753094,0.03587728325263881,0.03208302115185415,0.061031412298764895,0.2963873782983621,0.6702610940077492,0.9804878530893459,0.00016624136764693137,,,,,,,0.11997991967871485,0.02394663475720975,0.03598222007683179,0.013282922217123993,358
0.0358060155203829,0.08267876153815519,0.24029195915793342,0.468455833562486,0.2565476820790817,0.3067045210160208,0.758724342394267,0.9641179716287694,0.7450763833734733,0.004141857746013402,0.22920995409519207,0.005249003984063745,0.01617665939144948,0.00849991500084999,0.12183348544772335,0.0347667638483965,0.05823293172690764,0.0004036463202330055,0.010317987087431365,0.005632880954192012,1666
0.019627797968724187,0.03385541235980446,0.04657418470664184,0.05436684043921477,0.06971384920009978,0.10604742004316936,0.3151922052789055,0.31386251596277703,0.8257087217518759,0.0004827140352693375,0.2968065602660489,0.7706274900398405,0.011389688755204226,0.022099779002209975,0.00011155055268228374,0.024927113702623908,0.0012048192771084338,0.00033862249201224855,0.04340393008708944,0.00850370139541503,2060
0.004654014131824442,0.014517696874464619,0.0435407330185938,0.062210995365809076,0.07120188970384876,0.09716477920769666,0.14522001418908573,0.5179504992598674,0.9730881367469914,0.0006216704700912956,0.013190170970538493,0.2160358565737052,0.2918584817416503,0.0964690353096469,0.4411418720210932,0.1550291545189504,0.08724899598393575,0.01403662939741816,0.02224501699551479,0.03771250001022372,1019
0.047127806765307784,0.08729128284940292,0.17518546317192032,0.2643486204664284,0.19667271496659197,0.26880186663387745,0.2712890848597345,0.597219855340852,0.9497157435730672,2.8319036843577727e-07,0.017054417804812188,0.5823705179282868,0.02659428131247363,0.0,0.30331609370246426,0.19096209912536444,0.15793172690763052,0.0018032167059302562,0.03930087089442668,0.12125331350749645,3614
0.0023548580419872843,0.005233054364383525,0.011077756051695786,0.023208237254756146,0.04298923211181157,0.06854650055955669,0.11662623200669354,0.30942853293978184,0.8989863027726867,0.00601350137985024,0.13931157000127908,0.009402390438247012,0.03614988170130037,0.06628933710662893,0.7968157387688876,0.10174927113702623,0.037248995983935745,0.008680161707820724,0.06082181862064804,0.07084961971852874,1331
0.00716360196533603,0.009840640306359635,0.012590245743499434,0.017176523545964634,0.024089530489599928,0.0423746752105542,0.09032951006234391,0.050153588046054014,0.6192975360299748,3.553745926446683e-06,0.364680300726234,0.001693227091633466,0.05227151844175852,0.003599964000359996,0.5458878409897576,0.10495626822157433,0.06897590361445784,0.0,0.029727066111546893,0.40179217713698234,3073
0.12069649739429981,0.13745482918041188,0.14191277566933397,0.1393375962419227,0.11712112725307015,0.05911160339423355,0.036384782487774256,0.09117688358741242,0.6617257899022845,6.847274052685177e-06,0.10033682475164504,0.47549800796812747,0.0,0.0028999710002899966,0.5268228374404219,0.141399416909621,0.01576305220883534,0.03161446063461594,0.033005490858625475,0.0071566036640174965,3589
0.004807534577527678,0.011696627373821916,0.025757316072433055,0.052898538207446964,0.14554356987173234,0.3606734723750241,0.7378358268678288,0.917842909473597,0.9047339055891622,3.6283895262030624e-05,0.6861560763469436,0.805776892430279,0.0,0.0,0.009735320961362945,0.006559766763848396,0.021184738955823294,0.0,0.0022124338783965887,0.0008178975616019997,3735
0.08066891861012818,0.10835116788040099,0.10221487866243179,0.0738521713082278,0.09965548399847683,0.07881273474462626,0.06001482325213651,0.27926954833123624,0.8450318686171616,5.998427308361634e-05,0.06253286528431136,0.9815737051792828,0.0,8.299917000829991e-05,0.010343778521448129,0.06122448979591836,0.007028112449799197,0.0003780938254369892,0.0014280255033287074,0.0004089487808009998,3778
0.00013952261294094105,0.00022680916575091437,0.0005985843732915292,0.0016593991251939067,0.006576632797775744,0.012264332448416576,0.007678124213260642,0.1072171382191475,0.7695969817339364,4.250615071836145e-05,0.44039623097366515,0.014611553784860558,0.09456559617042348,0.04075959240407595,0.3522563634519825,0.060131195335276964,0.010441767068273093,0.017668823047934816,0.02224501699551479,0.00019283979758671148,823
0.0014151796952371588,0.0030179507694368343,0.007719101275033174,0.01817274322913846,0.02510791994758852,0.03781454390347427,0.13823820878265478,0.5028419906928532,0.9695975603336751,0.0056256924252424175,0.0921575259724571,0.3031573705179283,0.10850466775489243,0.08214917850821492,0.4715850319440219,0.14963556851311952,0.03684738955823293,0.0010374728374902878,0.013033246847281724,0.0057672001812461,370
0.054018959333505825,0.06507831666161995,0.06003828459755587,0.04058109758425356,0.05521531785796025,0.06282116394942182,0.08412970404831524,0.15021446807649302,0.8015064770006629,3.48762218276457e-06,0.01421201483734349,0.41075697211155376,0.09830713643783358,0.31359686403135967,0.22168137105770205,0.2660349854227405,0.022590361445783132,0.015181921298316027,0.01790060137975422,0.0038850134176094983,3351
0.005844093180876278,0.013817897746121242,0.0309637634279382,0.05317905777073897,0.08997695779214712,0.07932423935051529,0.16840407355088072,0.15621100764329648,0.7976543087127772,0.0006830720778532498,0.050725523357446387,0.4781374501992032,0.2220897602846505,0.33418665813341863,0.017797383632491632,0.3459912536443148,0.03945783132530121,0.028594280396042893,0.0361028982883807,0.03876067663029476,2078
0.006456501765814538,0.011936525064915517,0.02074834020753094,0.03587728325263881,0.03208302115185415,0.061031412298764895,0.2963873782983621,0.6702610940077492,0.9804878530893459,0.00016624136764693137,0.008489973423532254,0.29123505976095615,0.40113346661042126,0.3637263627363726,0.08507250785924347,0.3208454810495627,0.0674698795180723,0.03387907645389541,0.041231722279209154,0.017991578926705748,365
0.03217394976345211,0.048764890265826574,0.10967077168020559,0.16982859956410087,0.0862487393178621,0.08621343679536482,0.3424733694970492,0.7770916714369562,0.9423703729102896,3.0264185686695003e-06,0.0789980529539673,0.887719123505976,0.0,0.0,0.0,0.086734693877551,0.011445783132530122,0.002769848887116141,0.004324302580502423,0.00303082165171141,467
0.02427524304820664,0.035523536826129506,0.04013457598424668,0.04558860221377009,0.0508665089568272,0.05570009800542226,0.07366797940839631,0.1547880433093795,0.7530917857362202,2.1075434249293046e-07,0.020181061069027756,0.9904382470119522,0.00458522091594373,0.0,0.0,0.11953352769679298,0.013955823293172694,0.00026175726376406945,0.0030169552887226213,0.004498436588810998,3854
0.018909789789285977,0.04048497054775958,0.0860220052143221,0.14758263890381207,0.28695250196690447,0.3933964984670873,0.5827857778772106,0.5314909852734512,0.899430135182461,7.249673423470534e-06,0.3678069439904495,0.8989043824701195,0.003484767896117235,0.0,0.0,0.1107871720116618,0.015261044176706828,0.0,0.0037209115227578994,0.010019245129624496,2624
0.02368164609474114,0.05213778035511567,0.07985234719462003,0.11580449562181931,0.19230865302006223,0.17298830137720564,0.176542792645234,0.5382392251481342,0.9786283389999936,6.109840814930869e-05,0.052584454898170915,0.3179282868525896,0.560864222438237,0.02829971700282997,0.3513842409491938,0.11880466472303206,0.07570281124497992,0.0077072972108309335,0.02841971881976709,0.020651913430450492,3643
0.0015025812172992155,0.0025001668878198075,0.004127711423974855,0.0034101532830503063,0.004066583176547062,0.004543022140325037,0.00615815761076111,0.10154677038189275,0.7571389539743948,0.055552533880984786,0.10157668092605489,0.2590239043824701,0.22196137409900407,0.06405935940640593,0.4656627116925261,0.11793002915451896,0.062449799196787156,0.009591118534491712,0.030290231098775117,0.04027558649389399,2017
0.023207470870113853,0.037494149374916505,0.05807910277192903,0.07269025016335129,0.048021224643935705,0.0726120348490832,0.2757466650282898,0.6723294554355208,0.9617738528224247,0.00028921946098413873,0.09160467859528446,0.7910159362549801,0.014415934559727088,0.05770942290577094,0.018030625697190956,0.10284256559766763,0.010140562248995982,0.0015636880352001197,0.004746676320923591,0.002362701581077776,78
0.013411479997995308,0.021144524271483504,0.029763165149035035,0.05310506095465701,0.14291958921609996,0.24598336233500623,0.22731939097644763,0.37362922649940533,0.9367763026046807,4.139891463224662e-05,0.14453050608984835,0.8955577689243027,0.011463052289859325,0.024269757302426975,0.031416692019065,0.04978134110787172,0.00572289156626506,0.004414557027767044,0.006033910577445243,0.0001717584879364199,129
0.027681629111217628,0.04658193057287275,0.08432664890505653,0.1764648973107538,0.27299671090973987,0.22176115403060737,0.22045780509275642,0.6152881256319813,0.9775386037106872,0.00034993189690776046,0.26334636101360087,0.0425796812749004,0.03611319993397282,0.01713982860171398,0.13531082040361017,0.07295918367346937,0.037048192771084336,0.0008511265949534861,0.014541724491643034,0.06446527493217585,434
0.0015020127803248278,0.004152757239371397,0.00978533123575007,0.018129016557599874,0.06219779499054932,0.15192699716892166,0.30148846891630454,0.43465357153211165,0.9201916524264718,3.5302525083887796e-05,0.5605218651848273,0.7811752988047809,0.0001834088366377492,0.0,0.0,0.04883381924198251,0.044176706827309245,0.017857662216793184,0.024537903014943987,0.03148905612167699,2575
0.002089012260611363,0.004173987939896405,0.009093433186392157,0.02874339916311766,0.08818051894889985,0.12117424811766642,0.14197268540022567,0.4831823208436967,0.9676821315495777,0.0017441909302082022,0.07826044938390915,0.07557768924302788,0.25534178236707444,0.0937190628093719,0.6677416083561505,0.12900874635568513,0.09006024096385541,0.008351718664954856,0.039723244634847846,0.06278373888783925,568
0.0036943523528950952,0.008918508439847352,0.017345921433295677,0.03361634397546504,0.055327182211455016,0.12312048395705173,0.577571775414043,0.9530338247935105,0.935171664208248,4.158683324126937e-05,,,,,,,0.011044176706827311,0.0006107669487828287,0.0027554858303666606,0.0006134231712014997,3242
0.013036845709539944,0.024165764661433067,0.042129373127506864,0.04914614301228232,0.02945101942053902,0.04369917739249754,0.09876921440242788,0.29903741010395063,0.9235167080827829,0.0004680095202782723,0.30355442491081963,0.7935358565737052,0.0003851585569392733,0.01067989320106799,0.004918365277355238,0.0869533527696793,0.0025100401606425703,0.00010823455112784141,0.002071642631589533,0.0018259563062764641,83
0.016757511427528293,0.03337604644768836,0.04908222636095395,0.07964248786614651,0.12177549620665537,0.060086285629946154,0.12470368487174127,0.3544927027816848,0.9120569766967972,0.00011755690940983057,0.19413612267811206,0.0040836653386454175,0.01797406599049942,0.0,0.14795659669404726,0.04518950437317784,0.04287148594377511,0.004159032079806881,0.018503992437498742,0.020651913430450492,2961
0.02516993621699426,0.05355923353802561,0.10806435079361845,0.15539330501655174,0.24166921834017374,0.18114386879155228,0.1620341847784661,0.3658251253568157,0.9352857175200809,0.0003367323183106192,0.010518596421414663,0.31893426294820715,0.3377290317847514,0.06316936830631693,0.2393469222188419,0.12412536443148688,0.02821285140562249,0.004444887631346056,0.006757979846738671,0.008395984286552048,2191
0.01381984523517674,0.02632623279951972,0.05435036851660523,0.07626169376607317,0.07595246344598121,0.09411469692894209,0.2602443139042192,0.6045003167738136,0.9723769503327802,0.8212382359767603,0.19713627901027528,0.20510956175298803,0.04818150138473671,0.05538944610553894,0.38313558462630565,0.09569970845481049,0.028756081234939758,,0.01945682736981838,0.03741881344329148,350
0.13723324779642795,0.16025704875083296,0.1959096680319969,0.11467631804310073,0.07083077424680208,0.08947791490596693,0.23993204872471008,0.5532119986000071,0.8991334013928517,1.5193215781439252e-06,0.06969998436678368,0.12843625498007966,0.0,0.11954880451195488,0.7608761788865227,0.12879008746355683,0.04146586345381526,0.09717135960046701,0.09831251634184114,0.026969926724557457,926
0.016790684785395395,0.029708715317776236,0.050977440631824716,0.05182094975845695,0.0446850952454464,0.06340831027345413,0.18297203658657424,0.5383455004557971,0.9741056704327967,0.0027343119759850034,0.174526953086139,0.8149402390438246,0.0001834088366377492,0.05276947230527695,0.12159010242368928,0.07193877551020408,0.03152610441767068,0.0018401951130334344,0.0070596753756109335,0.004999910031268224,634
0.0008455814317363812,0.0019836950262111758,0.00627281493973807,0.01654301021214021,0.036650169483557114,0.0949111929370513,0.28933378324435155,0.6159361637251131,0.9759876746887948,0.003336821123153757,0.324952034449924,0.743585657370518,0.01905617812666214,0.014869851301486985,0.009066017645269243,0.06537900874635569,0.010542168674698794,0.0004815502677818357,0.0017297210322009694,0.0021551600748212687,1131
0.1472550926416384,0.15884481330394593,0.13762912841294875,0.11648244087643948,0.11576831363345615,0.09600079659972402,0.0788420437095731,0.05487688788849331,0.6230372737997094,0.00024111642303035265,0.11643875332205847,0.02531872509960159,0.004952038589219229,0.05221947780522195,0.7647094615150594,0.1172740524781341,0.05662650602409639,0.09732820621486532,0.1497214344616746,0.2524121843835547,1362
0.003966725140083369,0.008640360848892154,0.01688170444542702,0.03428908269143421,0.06479223234643498,0.110665266266207,0.2293281896250276,0.629272491404341,0.9810898972189857,0.005679122752235736,0.6184614072737092,0.4651394422310757,0.004915356821891679,0.020999790002099977,0.048291248352094106,0.036151603498542274,0.02650602409638554,0.008941295740004403,0.014561837526901185,0.005087322833164438,1847
0.04835474417665564,0.06477435068325482,0.1018546107835455,0.15542938722662838,0.15292994136838703,0.10678080832797242,0.35716428689177643,0.8273283561932646,0.8935825846421221,1.2845701129906903e-05,0.06631041882807726,0.5060557768924302,0.0024393375272820646,0.06340936590634094,0.376797485042085,0.12820699708454808,0.055823293172690774,0.00013150186346242535,0.020756652386411632,0.0482960944573536,738
0.04295964278097261,0.08823219520725205,0.19670500319294656,0.3563017367158451,0.31152731132210515,0.38158716814111493,0.8330064436127014,0.9805334584040364,0.7517574071545439,0.005521729684852328,,,,,,,0.04678714859437751,0.0,0.007763631609646212,0.011794696261472037,486
0.008576383036002272,0.010817582367927351,0.017207916862437642,0.033481037696444504,0.03714958900693685,0.05565954345780327,0.18010692527138203,0.34642717985112753,0.9185806969855872,0.0006396484001387292,0.06492872674559072,0.645199203187251,0.18263851952387064,0.09961900380996189,0.06736639286076462,0.1377551020408163,0.03825301204819277,0.005153501938250215,0.011826464731792675,0.0066704658008403086,363
0.025616266940781226,0.03864506700294685,0.028700187176258316,0.032385497303392775,0.042680848024481764,0.04600869509451085,0.09492488315359253,0.37763980254807067,0.9054122831801077,0.001554932780729032,0.11079828887341359,0.6368027888446215,0.0008987032995249711,0.1107888921110789,0.2133556434438698,0.12988338192419824,0.017068273092369482,0.002466542851326029,0.00623504093002675,0.005766688995270099,2179
0.01943978148953433,0.04343718410403521,0.0757421003899999,0.10173231458072295,0.12463091308490841,0.038528946863671094,0.09266009857712632,0.4545182634333814,0.955818017245391,1.530676655469088e-05,0.08027173372369001,0.17792828685258963,0.06580709058562441,0.3400165998340017,0.4401581989656222,0.26690962099125365,0.05311244979919679,0.03419837876691554,0.04503308594299966,0.010416702449684989,1784
0.004367547216823704,0.010054420918823016,0.01777655701348381,0.021292320369474645,0.02688828753506132,0.04367816474862699,0.052484993650789104,0.1744496911637569,0.8377259895816522,0.00024592064880157844,0.019564543865383796,0.5887151394422311,0.3371237826238468,0.10409895901040989,0.07995132339519319,0.1141399416909621,0.06024096385542169,0.01184223100286271,0.018785574931112853,0.013582599883694969,2002
0.005016142701374826,0.0073110824317262,0.007654333317307445,0.0087739825235832,0.013736083911401877,0.01728167365636817,0.02780000893843742,0.11064171695877108,0.764481355481419,0.00015678052965298738,0.007611102425990932,0.601414342629482,0.498285127377437,0.04784952150478495,0.034692221884190244,0.06268221574344023,0.06897590361445784,0.004154877202604277,0.008910074619360808,0.007106507438369375,2082
0.0008264428617670024,0.0015518768530899257,0.004035539075193455,0.012980172700793106,0.030560638552994568,0.04973969113244678,0.2239587964939545,0.526209415105612,0.8859607978054655,8.814015637070529e-06,0.5519946562824212,0.9519920318725099,0.0,0.0,0.0,0.03279883381924198,0.019477911646586347,0.0,0.0019107383495243267,0.0002044743904004999,2677
