spec_power_1.5,spec_power_3.0,spec_power_6.0,spec_power_12.0,spec_power_24.0,spec_power_48.0,spec_power_96.0,spec_power_192.0,spec_power_384.0,doc,no3,tn,tp
0.0045509653589840375,0.008696321368162313,0.02321084668144962,0.06258374940061896,0.08746584551504856,0.057312419149971566,0.1023212656587236,0.4666378565479527,0.966109938501854,3.73,0.0,1488.0,215.3375
0.043202643932197644,0.05629870861278593,0.06684463491993911,0.07047106729393315,0.09712313648597135,0.10137893798767343,0.16253185686120014,0.5132045560830051,0.9617372933660695,3.25,2.76723,3125.0,356.8869
0.001834831366543625,0.005108051599084109,0.015589676848870271,0.03519986864068127,0.08604662602305535,0.2668071740693523,0.74813558372222,0.9232093196203436,0.9765747145111773,0.98,0.03907,54.0,12.0238
0.06880722602084399,0.18323937398704704,0.35881285292952103,0.4911072863478826,0.5170287682997226,0.4114779474853779,0.36315989623061,0.16558767003492306,0.27448828461397146,10.21,2.27886,5144.0,974.719
0.002089012260611363,0.004173987939896405,0.009093433186392157,0.02874339916311766,0.08818051894889985,0.12117424811766642,0.14197268540022567,0.4831823208436967,0.9676821315495777,9.11,0.40202,1975.0,307.0494
0.0003964304121725574,0.0006697145085238449,0.001817053422463495,0.005319534616553462,0.010615751497322625,0.01825596016397503,0.05399958038821701,0.22435840276287317,0.838779277267624,0.77,0.0196,74.0,30.0
0.37317415221052885,0.4055942969917701,0.3524521695027947,0.21756876014182974,0.10881740174055476,0.1319968198101049,0.3124654879078576,0.6570485386246967,0.8230772408822439,2.12,0.02555,255.0,18.745
0.016448155793571336,0.025581300596134317,0.0581323924823638,0.08584206185779936,0.06281750108223345,0.07435697887962275,0.2564612234697805,0.7595519885384773,0.9192152511381125,0.74,0.1106,158.0,29.0
0.009987219865017232,0.023066666930838895,0.0390470681834892,0.04382852304900184,0.059784689863767795,0.09400427177373474,0.11495953569730802,0.09380475137356035,0.7489993860926855,6.72,0.3612,661.0,20.0
0.08627313638803533,0.108595093908619,0.1363306918991039,0.13517885646828007,0.1753686710888422,0.20835525480189326,0.19652402997495977,0.5282520538727706,0.927863312386672,2.73,0.00839,189.0,24.8875
0.11394867697907028,0.21891807980046285,0.25599766926195616,0.24717832968551315,0.3812532170137537,0.2757727656810916,0.16755582215395795,0.6167223387814483,0.899932079215443,10.9,0.3934,1434.0,122.0
0.03244190487715911,0.04574044384117892,0.06660540326449775,0.07881781778865984,0.07574215981895589,0.1409715436746728,0.12313705405448956,0.16108116002839143,0.8091452710367624,2.54,0.06506,158.0,9.9688
0.00263691603215151,0.007063810169628131,0.013573166187396204,0.01525923592014481,0.022176089805004285,0.03445074315728193,0.03406126080925323,0.1842729992919979,0.8505215795650848,7.0,0.08179,399.0,29.3913
0.003220487165697547,0.006268677101368889,0.010486206836460097,0.025269567958778497,0.06649237254432651,0.08434287325889295,0.05557999513743979,0.240868673199497,0.8865799680499339,7.54,0.05653,1083.0,79.07
0.0017187498928265925,0.0048231261219139655,0.014120300910884174,0.026392241409760382,0.05540865709817723,0.14685580562110204,0.5060922587246922,0.7260390224838913,0.9821731390399535,1.13,0.00857,145.0,1.2344
0.008222597255560432,0.014486791177872266,0.019957189057986494,0.040363897348801664,0.07585041980238887,0.15743188248265763,0.40692297169703584,0.7963895505707949,0.9340752875733254,3.34,0.19943,866.0,293.6513
0.0444803563959152,0.10378131007896353,0.20171813802935346,0.2951728203417853,0.383914387682123,0.3152443953786658,0.4172027312592868,0.8411075679147553,0.9085459470284701,11.64,0.0714,384.0,16.0
0.0033657206136088473,0.0069232732416524305,0.013610075847933936,0.031067958315374233,0.06897941569487433,0.08776464913210429,0.3425946147057469,0.7315653023465799,0.986845957352162,2.11,0.58724,874.0,41.9544
0.005307595006689368,0.006293411381928059,0.010307948158716067,0.023876638309663568,0.033718457150217714,0.03622714953541975,0.16758939055838054,0.569817436292519,0.9698744896302368,1.42,0.12458,315.0,23.8463
0.017667804736312336,0.02115305009620943,0.016259898224366597,0.027034756133420962,0.04890660442782492,0.04201530287074574,0.06687568087271775,0.26197601006268806,0.8543003133166741,1.85,0.1742,347.0,64.2894
0.17876870700667058,0.39775980999384897,0.5256273105022297,0.7590382120035637,0.9662487829224583,0.5779808968560192,0.6127240578227262,0.9048404291869788,0.9033202707782582,9.28,0.0,826.0,127.8425
0.020412012703201653,0.02440743612353444,0.0427534248762626,0.06510187857630235,0.10772127344717838,0.11519739035217279,0.2546654308018224,0.5439253020606062,0.9697580300715296,0.66,0.01051,68.0,17.4038
0.03979089890609416,0.051064920515087014,0.05309680711019265,0.04724593188356069,0.04004759542218079,0.034596028596369774,0.10865198491717121,0.18648159156264293,0.7302377219165025,3.24,0.25772,451.0,14.6175
0.15150611189556304,0.16383777114045517,0.14443716010120475,0.12547395433490635,0.08863300987402757,0.05007901618906065,0.1056780244799562,0.18656398141005728,0.6493496347462195,3.74,0.5544,798.0,25.0
0.03379140905612534,0.06749570010503013,0.0984448354498079,0.10129829376943841,0.08643044999705146,0.15651927509795063,0.22350027205344938,0.08840638326715378,0.5922578594500996,1.88,1.687,1840.0,112.0
0.019627797968724187,0.03385541235980446,0.04657418470664184,0.05436684043921477,0.06971384920009978,0.10604742004316936,0.3151922052789055,0.31386251596277703,0.8257087217518759,0.26,0.0163,2158.0,41.5881
0.033500359027266675,0.045928876611960344,0.061560631038293796,0.06768131335502386,0.07837628133278723,0.05263456285269547,0.08307332367661405,0.2351703611969775,0.881093764906049,2.21,0.5138,684.0,18.0
0.02462014363220927,0.030463673765218982,0.027755972308884477,0.034099529468447166,0.04393861696477458,0.05086569439758999,0.06353819348847356,0.2380692522213452,0.8700420741919536,1.59,1.91298,2059.0,101.3513
0.04924334663078267,0.058312974586044286,0.07281786716917518,0.10330732979985552,0.06662299173417341,0.09752237870828903,0.15397159516059125,0.46919712450497897,0.9540070738973994,1.16,0.02854,123.0,4.1325
0.02737886914551458,0.03869695184190524,0.05197385969049053,0.06387733723946538,0.055624182427663704,0.04839169478690139,0.07203990660091515,0.3816819007089836,0.9323578094563234,2.28,0.03087,172.0,34.91
0.0618803466484722,0.07578568592221177,0.08173381867750731,0.05205474352722878,0.08312523544217477,0.12312295968285505,0.10741399968901694,0.32163011421920934,0.9105181380311567,16.63,0.01071,670.0,64.0625
0.004929256366044317,0.007711457002032889,0.013739576577686605,0.014887360439506728,0.01983862128724212,0.024021522512123146,0.05656451217565774,0.3373587200339249,0.9266682902664701,0.97,0.1106,203.0,23.0
0.005204982842845141,0.010432218410015862,0.02288932798599617,0.05258649321890205,0.11273449986167212,0.15499482573867804,0.39931124125782097,0.6358506651326032,0.8039473725269428,3.3,0.01781,340.0,43.5988
0.008264421548495667,0.012393451993884284,0.01855948664167182,0.020500223728475202,0.03332414147996006,0.023710233397699818,0.04033947725711802,0.28882150777691157,0.9058827463386993,5.02,0.4802,1735.0,462.0
0.015157190818256271,0.017967190112416813,0.04740583599100844,0.07943967928812813,0.10296157232733492,0.2170455078688783,0.49881434969714583,0.8513815484421323,0.9014132739512473,0.91,0.0196,56.0,38.0
0.003965070891513296,0.0074723484113143335,0.01026808709770963,0.025498902512695227,0.07937720555538313,0.1705187266866255,0.4381694269814262,0.6298155277657586,0.9707122488992287,1.29,0.0294,134.0,19.0
0.0017872275176552014,0.005354072217718606,0.013007052712468924,0.024159704028367996,0.07610241774521083,0.18644818755301162,0.4558585189243748,0.8163789329601798,0.9479970025153597,1.8,0.0,271.0,19.2163
0.06580101870097935,0.10679737899511536,0.12936248920798435,0.096065733805077,0.06554770522949738,0.10409891784267723,0.15618815853135765,0.15685686966418746,0.7243703934202069,5.66,0.31936,1023.0,131.4663
0.056191883663430864,0.10855319848274005,0.103312020846252,0.10761678944362549,0.2770099895064884,0.36957837057925036,0.5767391691109571,0.8786443249153472,0.8917342489854349,6.65,31.0562,33350.0,98.0
0.027681629111217628,0.04658193057287275,0.08432664890505653,0.1764648973107538,0.27299671090973987,0.22176115403060737,0.22045780509275642,0.6152881256319813,0.9775386037106872,3.83,0.04097,723.0,315.2731
0.009449621571651468,0.02553593995257597,0.05460025735053859,0.07303006362838445,0.13972130231005492,0.10640333886548049,0.0965230425098519,0.3400594695301157,0.9228189381800644,4.62,0.1778,399.0,17.0
0.060875705824522584,0.08395207431887357,0.0986089138994134,0.08901529739301745,0.10106520193689596,0.13413112965397955,0.11945377515141135,0.24187478962987222,0.8301261185519866,5.18,3.9018,5163.0,35.0
0.4308979813193399,0.4470395519213405,0.402892606996562,0.36195884029288966,0.24427660324354988,0.32268635902583875,0.7000074348375173,0.9098756878286546,0.8982609911626542,1.08,0.0,76.0,10.3325
0.0028469033035980135,0.005452351189999942,0.0106125153418237,0.025012644389960897,0.06520407546004882,0.10278883620872363,0.07095062438949347,0.12904946163064784,0.7797521127845,5.55,0.0,777.0,190.1125
0.0016393952498965953,0.002676507527662436,0.006253359073116694,0.01831336458860275,0.025396436633391462,0.019288291605202533,0.07040597006830945,0.2905202916611837,0.8754297664808659,4.17,0.80253,1414.0,114.98
0.020629687282354366,0.0242537661456522,0.051499966798835894,0.09224220236201369,0.19130085459884305,0.2672773291601998,0.3154223883763842,0.41083877299313903,0.9205552606389724,4.32,0.0,1563.0,146.3825
0.10212914859249156,0.11299541365846187,0.1274370689139757,0.2019389453960748,0.20894560975958387,0.09085541815265151,0.04251220588883733,0.2184206214643613,0.8567775913481175,2.25,0.92069,1200.0,195.2213
0.00043457093075468026,0.0005279906437805063,0.0010331181142075913,0.0025616781153122207,0.006037897810042237,0.010836139035162097,0.021810481150580766,0.07510995203575435,0.688176533518827,14.74,0.37269,1174.0,33.9475
0.020014038027467915,0.04034769093361733,0.07343195383875055,0.07488992435499892,0.04843377475117819,0.09836514113532244,0.3470405398923448,0.7203676418767365,0.9545046610188617,0.14,1.37721,1501.0,7.1213
0.07863848923501174,0.08358989535353091,0.07878029948625417,0.07951855357907157,0.09613324625551144,0.09540741622723382,0.10232516981226367,0.34824649557701093,0.9103023620004665,2.21,1.17893,1289.0,144.8513
0.16196824924696984,0.18359589503429644,0.14309849033048597,0.13443490296567903,0.133436360887564,0.08243631385531393,0.06979668481571344,0.11077310411249781,0.7301553887734538,4.61,1.9236,2078.0,37.0
0.0339730022670867,0.050439603537861484,0.06269451354656988,0.08295530962312819,0.06100838772592682,0.017264422517814418,0.03861291277445079,0.3364173922638511,0.9031879471829724,0.88,0.0421,88.0,6.9538
0.03771297050478905,0.04650123066779963,0.0464132364033708,0.08143240552539169,0.1213319567398442,0.1707886047439433,0.18119172085712157,0.6261738413988076,0.9457262756318787,12.62,0.75042,1538.0,95.5313
0.029130773111753844,0.03721004176798862,0.058162056070940917,0.06773423305982061,0.09906118046682942,0.18631047876545417,0.5651367872654681,0.896422678074764,0.850804888772488,1.19,0.0406,106.0,11.0
0.030336890050927472,0.058285277074515925,0.07339553740103591,0.07327495890198572,0.0661625658936993,0.09654203130778659,0.1482713849036838,0.3599752353615536,0.8961951206746969,3.53,0.0,1058.0,154.84
0.04358833373600237,0.09780535535209621,0.22247501726151214,0.4435868879344329,0.47338840135126464,0.3895729341622986,0.1914472852962165,0.5851826978696425,0.9776817444246281,8.67,6.3504,7988.0,188.0
0.014524718942367284,0.02803132837629727,0.04805512791805105,0.07490455592419153,0.08446591089003244,0.07351807311668897,0.0601567615539683,0.21948344666164993,0.858799219535596,2.36,2.06697,2390.0,52.853
0.15237942124789677,0.2188671539497375,0.34745675803755316,0.40878657664404705,0.28477432703947486,0.2811250073347102,0.35645979996226795,0.6440592837555069,0.8740892964692002,3.86,0.08433,424.0,31.1781
0.032252533562929515,0.03181174322107921,0.055458374679306525,0.07793447831352594,0.07892120575994138,0.09861088377860276,0.37691863281366617,0.795955986833093,0.9071778769724836,0.87,0.0406,74.0,2.0
0.04435147655143991,0.09028349325681728,0.20470599862630326,0.3657088946151737,0.31683232716634924,0.40506753384919164,0.871537757900108,0.9843703181015455,0.7242019299969806,3.96,0.0,463.0,35.1875
0.04054041172358444,0.05363092645265842,0.08051160561108471,0.10095580087387088,0.08185352192456051,0.03655966419572151,0.046140477557483184,0.32087076417055277,0.91579725194388,1.41,0.46046,613.0,9.9838
0.031052246575096067,0.0432054053395315,0.06225910051610648,0.07202373143789093,0.0912430029064729,0.052778642523479705,0.05419449089686058,0.3471261823230908,0.9275424717156252,1.57,0.2773,473.0,14.4338
0.1857628319278459,0.1961556096485904,0.24980906030954422,0.27519461468802286,0.3774984759294592,0.2581830977618305,0.48997641624775523,0.7835853965791695,0.9246694030796287,9.23,0.0,1030.0,143.1119
0.0028820174648407255,0.006918710636778261,0.015284984007583971,0.035710410378120755,0.09172608854579001,0.31768909197147777,0.8509732380662282,0.9819449619402947,0.6277273305979681,3.12,0.0,174.0,21.0
0.006456501765814538,0.011936525064915517,0.02074834020753094,0.03587728325263881,0.03208302115185415,0.061031412298764895,0.2963873782983621,0.6702610940077492,0.9804878530893459,12.09,1.1527,1789.0,64.9613
0.0015093313518057118,0.0038403808228341524,0.008983468723621593,0.016094059144832588,0.017174502145942808,0.014854404355730806,0.06873984600982058,0.4062030735161978,0.9541079855376912,7.67,1.02894,1663.0,53.5894
0.009551138494414956,0.017274567606648323,0.034049774298547136,0.09047039156597836,0.20531615860024294,0.3474009207015466,0.8727808050109859,0.9878150629877623,0.8686599369010108,2.31,0.01978,184.0,10.9588
0.0026407253269982345,0.0059057030379348376,0.013045257642589287,0.030848453143474317,0.04833630239058286,0.04285736923762056,0.06799527982734263,0.2661978357051817,0.887413920970031,6.84,0.2954,640.0,17.0
0.010971536007282682,0.010911151697823742,0.010030749631981592,0.013767797732479424,0.0207272660772378,0.03672495345904549,0.035203999125068684,0.17450309019504986,0.8345559815764048,2.59,0.32232,559.0,39.9125
0.004100181559710074,0.010642730189344937,0.019703149574471245,0.021472019010633718,0.041240889448137946,0.1135992450166702,0.42677678937288105,0.7066863625916987,0.9834528287726315,1.65,0.12572,467.0,153.1075
0.06822532098061966,0.12238163202111776,0.14687865977146336,0.1148103136237714,0.19878562162707286,0.3374807937853702,0.591583516561556,0.8312886627099886,0.9542265910196195,0.77,7.1358,7400.0,41.0
0.03385916025397988,0.0839606541991572,0.21392803063915164,0.35123828191797923,0.5124146850921187,0.27132214982882813,0.4716462093799262,0.8212713857009983,0.9575066888231717,99.74,0.04788,711.0,73.1713
