spec_power_1.5,spec_power_3.0,spec_power_6.0,spec_power_12.0,spec_power_24.0,spec_power_48.0,spec_power_96.0,spec_power_192.0,spec_power_384.0,area,elev,forest,wetland,urban,ag,roads,doc,no3,tn,tp
-0.32244285411067203,-0.34288824377657146,-0.34666252536857883,-0.3668662020525543,-0.5514029451135871,-0.7215565341358268,-0.7847521066700945,-0.23469316195785592,0.6013295263791905,28.42420006,545.148,60.963,0.161,2.501,35.561,1.36,2.28,0.03087,172.0,34.91
0.025719228169878858,-0.02855992357068503,-0.1134374189867894,-0.4510881854783604,-0.35088685266487984,-0.13872854881085223,-0.6218407336395054,-0.47030691548757164,0.4209644419864146,0.098999999,223.99,67.273,29.091,3.636,0.0,1.455,16.63,0.01071,670.0,64.0625
-0.5489868892472078,-0.6054913976797619,-0.6462998585485542,-0.7158617874972457,-0.8123231681383347,-0.9116191328180098,-0.8560222802326953,-0.40859558148045616,0.5543420699813947,68.2812,143.0,30.76,0.0,0.0,0.0,1.42,0.97,0.1106,203.0,23.0
-0.5462044720508826,-0.5824328494640009,-0.5745943919348101,-0.44730009846388147,-0.1349993374288128,0.10983964427038828,0.7224589008240622,0.7625403945501854,-0.4591607549439928,592.7290039,2807.67,65.271,0.249,1.345,0.67,1.085,3.3,0.01781,340.0,43.5988
-0.5153309956822928,-0.5658113261568446,-0.6085268213641273,-0.6758767816346543,-0.7139973399507695,-0.9140468718328055,-0.9307448380510787,-0.5990317938600961,0.38268260168179086,1073.3643,803.0,2.25,1.37,0.13,26.23,1.07,5.02,0.4802,1735.0,462.0
-0.4457745280952591,-0.5185737004057915,-0.3824615603649319,-0.25600293921940726,-0.20625585404058275,0.593771959671933,1.180709179531967,1.6081778582546262,0.3457710223516655,2.4735,334.0,99.7,0.0,0.0,0.0,0.88,0.91,0.0196,56.0,38.0
-0.5587166992963167,-0.6075178513598638,-0.6735054909092745,-0.640267113235091,-0.37821454469484966,0.23091030895770012,0.9014158672668128,0.7388614758836801,0.9180834542329569,2426.6275,1402.0,65.84,0.35,0.05,3.22,0.25,1.29,0.0294,134.0,19.0
-0.5806938011134298,-0.6254703162842089,-0.6520405571989497,-0.6498073169582497,-0.4020917269593951,0.35514392921014615,0.9828809736347094,1.4708447646177782,0.7304873475301751,15741.09961,,,,,,,1.8,0.0,271.0,19.2163
0.06528360177164796,0.23426526127492697,0.25982256286129796,-0.1375619843793791,-0.4790484060165062,-0.28709675847364907,-0.39721687782423354,-1.1167963024018035,-1.1163550997164675,213248.0,356.022,27.821,11.306,6.295,45.461,1.327,5.66,0.31936,1023.0,131.4663
-0.031684316871867596,0.24914589292266176,0.05566827428815018,-0.0552743882545565,1.0627685899045782,1.783373409521748,1.5395830958821974,1.7151436201739587,0.2658358383091604,2.98,268.0,2.1,0.03,0.0,97.83,1.09,6.65,31.0562,33350.0,98.0
-0.31938763596584546,-0.276062772893752,-0.0931177301755951,0.4351868709936409,1.0335069124806835,0.6305492115459984,-0.10123031106105987,0.6818630759050596,0.9744595799399098,1014.590027,927.492,4.275,1.969,1.714,13.343,1.001,3.83,0.04097,723.0,315.2731
-0.503370878671492,-0.4544282804471457,-0.3260797727534686,-0.3016638624482911,0.06176724353736454,-0.26912461436594687,-0.6719978015042899,-0.3979991652314683,0.5225518154301291,17.73,239.0,20.58,5.82,0.78,72.8,1.53,4.62,0.1778,399.0,17.0
0.015581174192904581,0.0406505040840712,0.01881060864150401,-0.18778799680054387,-0.22008269842816336,-0.0528760005458388,-0.5663929134883676,-0.7832276875227951,-0.2429609942340849,45.82,191.0,18.55,1.5,58.48,19.44,8.08,5.18,3.9018,5163.0,35.0
3.7495582456217886,3.1178295923608044,2.403444160179208,1.7566116083809291,0.8241024303726024,1.4176633327612231,2.107281110658102,1.837680168609635,0.31973758347220976,157.4100037,1461.83,45.674,0.111,2.169,0.0,0.692,1.08,0.0,76.0,10.3325
-0.5700003770957337,-0.6246373985523213,-0.6708062494919916,-0.6437311266783683,-0.48155388457336434,-0.2973140649837356,-0.7897686723312561,-1.2258989314106892,-0.6589796982052933,12996.7998,451.431,0.831,7.677,4.111,67.774,1.257,5.55,0.0,777.0,190.1125
-0.5821856094038625,-0.6481627708027589,-0.7049684163467098,-0.6914555639827509,-0.7717999410759641,-0.9485335278493162,-0.7922770160241994,-0.5923665991872065,0.1311836585365116,4580.370117,225.887,11.46,4.028,8.938,71.568,1.987,4.17,0.80253,1414.0,114.98
-0.3905503492452369,-0.46529474836351326,-0.3503763651664745,-0.16480011923065332,0.43784485299269255,0.9855291612017876,0.3361183048732722,-0.12029589716996834,0.5038570107882125,14010.09961,496.849,5.651,0.044,4.571,29.281,1.198,4.32,0.0,1563.0,146.3825
0.43187883953510214,0.28679382210661186,0.24473328289637142,0.6166593048648554,0.5664965578993751,-0.39038260883007125,-0.9207385828027901,-0.8752503386446596,-0.022857172776101466,13.17490005,271.394,56.075,0.0,5.054,32.614,1.195,2.25,0.92069,1200.0,195.2213
-0.5943437595497145,-0.6663715266363311,-0.7458787970871973,-0.8036676816764234,-0.9129472112669049,-1.0144517357227483,-1.0160780277692267,-1.4375311086044362,-1.4152656679446176,516.0089722,640.218,1.734,2.716,4.135,47.146,1.155,14.74,0.37269,1174.0,33.9475
-0.3967630027907949,-0.32889817216419026,-0.1784981037488544,-0.2884145566610927,-0.6038297539940068,-0.331814394811045,0.4817321150514019,1.094143553950944,0.784231488288215,1.987200022,480.398,17.889,0.0,9.737,39.674,2.184,0.14,1.37721,1501.0,7.1213
0.19482937186108212,0.037581024669013134,-0.13658378245728964,-0.25544105327574296,-0.2560426480649867,-0.35488164587024823,-0.6452767623816756,-0.36587729093080934,0.41918243431662267,50.05089951,17.803,28.174,14.724,3.542,50.998,1.051,2.21,1.17893,1289.0,144.8513
1.0357285118824,0.8851353742486266,0.3674698994874481,0.1357729206137174,0.015942383862284772,-0.45604307373307845,-0.7950830101403028,-1.2976063933766313,-1.0685791439895045,3.14,12.0,42.07,7.69,0.34,49.88,0.83,4.61,1.9236,2078.0,37.0
-0.2558999903088279,-0.2433688594168715,-0.2626460911672665,-0.23095823523882694,-0.5121455462503625,-0.9643176517284743,-0.9386963349218712,-0.41228888990928386,0.36042733658727266,6.61977005,800.83,99.185,0.0,0.679,0.0,0.0,0.88,0.0421,88.0,6.9538
-0.2181591390890519,-0.27674670741541785,-0.3902404401853747,-0.2418071239683705,-0.07231343019109042,0.2330150837751606,-0.28206580783069063,0.7245732849030269,0.711734325197614,2950.52002,,,,,,,12.62,0.75042,1538.0,95.5313
-0.304764001580686,-0.355489858725721,-0.29816639807984224,-0.33939038551317624,-0.23469444999087719,0.3540699404943737,1.4861496424176464,1.7848971573177759,-0.07218332714603334,72.4902,313.0,98.15,0.0,0.0,0.0,1.41,1.19,0.0406,106.0,11.0
-0.29259280731862763,-0.17687650143235267,-0.1787834948531818,-0.2999192735555038,-0.4745653246697253,-0.3460328003109152,-0.43367668072135745,-0.31985946920822006,0.3026763879234684,9443.769531,560.155,2.047,0.038,4.109,31.021,1.127,3.53,0.0,1058.0,154.84
-0.15886954209835905,0.15805754599292665,0.9895338931166715,2.3381148083455305,2.4946058276867085,1.9393107033275574,-0.23483496915404906,0.5637441447070637,0.9756417216693971,725.94,293.0,3.35,3.08,1.2,92.35,1.34,8.67,6.3504,7988.0,188.0
-0.4521569424505434,-0.43327977616573327,-0.37737314008775974,-0.2883103240529165,-0.34111169962239485,-0.5255962960634198,-0.8394785832103766,-0.871080333908468,-0.006161356637347898,1225.819946,457.889,0.566,1.104,6.393,88.643,1.35,2.36,2.06697,2390.0,52.853
0.9389655160802308,1.1840605287829344,1.9690002895922183,2.090203790505327,1.1193800448094424,1.0935269902645672,0.5251114488226335,0.794746987527492,0.12011325449639072,132.5160065,109.11,55.023,8.447,5.506,13.31,1.146,3.86,0.08433,424.0,31.1781
-0.2732616226182424,-0.40124062796324284,-0.3193548137111101,-0.2667257141553541,-0.3815393372797425,-0.32989785171638564,0.6193322827567669,1.3907151418969372,0.3933785659898004,167.386,293.0,73.43,0.0,0.0,0.0,1.31,0.87,0.0406,74.0,2.0
-0.15116849823212458,0.09430950131418465,0.850280298603838,1.783326305736246,1.3531218187614862,2.06015284793065,2.897244555852585,2.1299605566276174,-1.1177463715426676,10440.5,1056.99,2.813,1.387,0.363,4.46,0.38,3.96,0.0,463.0,35.1875
-0.18962680095433654,-0.2163222859514451,-0.12301575115324107,-0.10272604586676974,-0.36015918944164477,-0.8138343587031213,-0.9040289892085476,-0.4732862326014332,0.46456252585182456,556.6619873,806.121,70.03,0.101,2.721,23.112,0.722,1.41,0.46046,613.0,9.9838
-0.2853739855448017,-0.3046789424947655,-0.2660583690670495,-0.3088327879084359,-0.291698464115197,-0.687342796223111,-0.8669371443870622,-0.37027285060213,0.5615615838551121,1904.589966,349.442,76.495,0.21,3.343,18.174,0.881,1.57,0.2773,473.0,14.4338
1.2758449374024479,0.9915793954553951,1.2037473972583563,1.1385192211509902,1.7954517574540914,0.9146033904233823,1.1400070795683788,1.3421790137735654,0.5378340626433895,10691.59961,745.183,0.268,0.871,2.972,51.014,0.962,9.23,0.0,1030.0,143.1119
-0.5696460322855802,-0.6122099508878672,-0.634188692252987,-0.5675222091025734,-0.2881761828169921,1.3786897238777238,2.8025369925093138,2.120444648738748,-1.914491383114163,27.9126,659.0,16.08,0.01,1.83,0.08,1.8,3.12,0.0,174.0,21.0
-0.5335751162733747,-0.5696837978817788,-0.5913730475308244,-0.5663334374325015,-0.7230466152028532,-0.6229795716988497,0.24845472520952316,0.8975500384218302,0.9988162473421546,482.0509949,,,,,,,12.09,1.1527,1789.0,64.9613
-0.5834981131244631,-0.6382989038664627,-0.6835728857295225,-0.7072654878329252,-0.831747833795656,-0.9831133463010125,-0.7999501613775432,-0.13848410801002142,0.7809555046323702,46.35430145,281.808,12.253,7.721,6.298,72.684,1.674,7.67,1.02894,1663.0,53.5894
-0.5023464488274941,-0.5244437003983392,-0.4871313588154265,-0.1774221735048268,0.5400334488751327,1.6104118190834795,2.902969268315756,2.1434760458417808,0.0752743520398846,17.51709938,3519.15,36.849,2.692,0.0,0.0,0.0,2.31,0.01978,184.0,10.9588
-0.5720809649096096,-0.6207952257643512,-0.6517411499015299,-0.6021578983261273,-0.6045404459394393,-0.764718653959581,-0.8033791764705246,-0.6877959856856526,0.23015598251220595,15.8,262.0,44.18,15.15,0.77,39.52,1.48,6.84,0.2954,640.0,17.0
-0.48801290164234107,-0.578373873077226,-0.6753654751826721,-0.7238373463340355,-0.8058438678449673,-0.8125452702811191,-0.9543957000414351,-1.047561188878618,-0.20637653274228335,270.8039856,2182.36,31.75,1.95,9.119,0.11,2.018,2.59,0.32232,559.0,39.9125
-0.5573532674962243,-0.5806487547619065,-0.5995640768494784,-0.6689538907581355,-0.6562746277825244,-0.2130038529881669,0.8489483670930121,1.0404649249898388,1.0233027919850408,3.480900049,,,,,,,1.65,0.12572,467.0,153.1075
0.08974777521710997,0.36634235144252847,0.3970946184058367,-0.004029044887447829,0.492417899217419,1.5330449018665302,1.6079470541862937,1.5293432306220216,0.7819350197240122,112.4863,9.0,43.82,0.24,14.05,0.01,2.24,0.77,7.1358,7400.0,41.0
-0.2570487953804624,0.0407232188699488,0.9225522193477864,1.6802403220334527,2.779154856205051,1.0170746553745367,1.0555893911392957,1.4900403493224443,0.8090240315336179,4.998600006,46.027,40.349,31.743,5.077,0.0,3.17,99.74,0.04788,711.0,73.1713
-0.3718104232440354,-0.33191308564835126,-0.3087994413697746,-0.33334373243887566,-0.26906915828742956,0.0793278995536456,-0.5641803611880228,0.22233953225242253,0.9120389130167155,9023.650391,,,,,,,9.11,0.6768,1542.0,194.8525
-0.49081613750202946,-0.5103443041044169,-0.4678033421281362,-0.006507477182161026,0.9667849089211535,2.533692959869923,2.826381924703637,2.1157906147068934,0.3271477451625774,13.4854,2984.0,28.72,0.0,0.37,0.0,1.06,1.32,0.0602,89.0,2.0
-0.2232665443621982,-0.38372171046476755,-0.37604777761722596,-0.3761355222610766,-0.49573949972252274,-0.4062679648695516,-0.2436591086824036,0.5748411563770887,0.9653296548559109,19.22500038,281.889,58.16,22.118,10.938,1.371,2.94,2.45,0.17413,423.0,22.7388
-0.5749657152568018,-0.6264959468293597,-0.6671602157692841,-0.6565853912783036,-0.6435270853885579,-0.5643695139582935,-0.5794148426968976,-0.5181799352974547,0.32572764107004476,17433.90039,491.119,0.944,1.971,6.629,78.574,1.396,3.85,0.41783,3024.0,346.4963
0.5488574194450846,0.5532046404473832,0.3996120119693659,0.26481024065473835,-0.056903807810357955,-0.2306683082276523,-0.7106137500965305,-0.8497135927194402,-0.2836725644281945,2.410470009,361.467,84.627,0.0,4.403,0.149,0.018,0.6,0.00156,28.0,18.1225
1.0299261650283749,1.3929450691552303,1.7452675155880502,2.1445112014826853,2.416199674491583,0.8336748300637974,1.4621822006298955,1.5545839593408086,0.5750028636772393,305.7430115,280.665,14.94,3.385,3.452,11.513,0.776,2.24,0.00163,450.0,23.4238
-0.4990532886847794,-0.5647512454907766,-0.5925103783188732,-0.592050378247141,-0.613727705286355,0.03483634549980362,1.299608883712373,1.620388430867435,0.4744892198920973,579.0079956,1793.5,0.501,0.811,0.0,0.039,0.474,12.01,0.0,786.0,156.95
-0.5986314551663703,-0.6705512859863246,-0.7513840838155676,-0.8152737783462463,-0.9311890479629297,-0.984740848777512,-0.7597560033042794,-0.878323577917099,-0.48121627189431854,764.9790039,1595.66,14.608,0.145,0.0,0.004,0.166,0.58,0.07017,121.0,130.67
-0.5784677271389942,-0.634860580890073,-0.6582016680260996,-0.654856477806507,-0.7285471122302782,-0.5985225482781426,-0.5548545713761939,-0.5455099986815651,0.27177381402643624,15.17129993,292.332,43.792,21.213,5.137,25.883,1.695,9.44,0.25325,744.0,8.763
1.3860318082803398,1.640890358729497,1.8838227763146886,0.38731221499034785,-0.04685364156418128,0.32500594478902056,0.7853481111026066,0.9263092722707617,-0.014138014550635722,5883.627007,14.0,78.02,0.01,2.32,1.68,1.84,4.2,4.6578,5113.0,1536.0
-0.16462918138941054,-0.16245746508197567,-0.2967973496574149,-0.48061431603007926,-0.5147373987180601,-0.3861376340929966,-0.48221113808591526,-1.3128803743121706,-2.1421620189673156,245.45,162.0,83.13,0.33,0.74,15.57,1.91,1.05,0.2156,298.0,20.0
-0.4705037513755223,-0.498756928675984,-0.48966610642780184,-0.4947612656136963,-0.5493724782659151,-0.40831372466305654,-0.18761793041896216,-0.7812392246655585,-0.18679237355805361,13.0424,428.0,85.0,0.0,0.11,0.0,2.15,0.44,0.0896,90.0,2.0
-0.5862829841595419,-0.6499706379868009,-0.706225959720344,-0.703160227596069,-0.628569122494082,-0.45483452457128726,-0.32738697550225737,-0.5033519630148185,0.019173518195003927,4424.359863,52.048,34.633,16.939,6.279,27.355,1.241,7.86,0.0,1089.0,73.9463
-0.5410121557129417,-0.5689539499536339,-0.5894413300893894,-0.6173708899997117,-0.47696592516993713,-0.20468330549339103,-0.03966701693485623,0.584958842117997,0.974964219209924,11.61590004,,,,,,,5.42,0.2462,2362.0,1194.381
-0.43192755177564707,-0.4797084025131632,-0.5028476982224355,-0.47722583405453367,-0.09653393009512118,0.18614727986114363,-0.7080324851965452,-0.8922617824289872,0.1103926599836825,2725.77002,402.34,78.936,1.182,6.91,9.815,1.317,1.67,0.46947,783.0,5.7275
3.3741985479701357,3.733342368017916,3.07539224823675,2.6465732743600947,2.4348518952339346,2.6101073662102543,2.2113961375546856,1.7510578334155646,0.5458243319322011,110.7751,194.0,19.85,0.08,0.52,2.36,1.05,1.89,0.0504,141.0,12.0
-0.5983566025946476,-0.6704101083269047,-0.7499505194948032,-0.8067413553244238,-0.92236518506115,-1.0358055947923075,-0.9089002851856971,-1.0891796541806966,-0.8151810757746661,82.59929657,2554.91,51.293,0.569,0.156,0.0,0.577,0.5,0.13709,168.0,18.155
-0.04967948908471809,0.023876042880757703,-0.01299975489537929,-0.25469990458993613,-0.3283918040334087,-0.3829311761117771,-0.4363547624220473,0.16601033113037356,0.8001308903457498,105.0360031,345.864,10.622,0.25,71.883,15.73,7.647,3.91,0.43378,964.0,44.2913
2.0866060382303684,2.777279112712496,3.207567782063418,3.46303336627854,3.4095185049159387,3.8214928711139207,2.937504683207686,1.9147889581700608,0.36855953108425615,86.0936,397.0,32.59,0.03,0.0,0.04,0.0,1.81,0.0,91.0,13.0
-0.3773568148164275,-0.45787875458255617,-0.5597488022596581,-0.6009899964320605,-0.6229990370176307,-0.856988047309063,-0.9815782622516223,-0.7540333275277087,0.07465644126795726,1105.8081,846.0,40.37,0.02,0.23,1.41,0.54,2.65,0.0406,293.0,119.0
0.4791376288318301,0.3531088787499031,0.10331076400662607,-0.06547207683240892,-0.1118270994928802,-0.28291315495909597,-0.6539464182014387,-1.520434291590288,-2.245470013926793,10.4907999,,,,,,,32.2,7.80075,11650.0,1290.575
-0.5764543433808992,-0.62555272282133,-0.6403868549128,-0.5772979159491314,-0.387591831482974,0.08306230083033903,1.1301269180440352,1.6150311537516153,0.4045286533747814,15952.3223,1424.0,5.51,0.68,0.21,2.81,0.7,2.65,0.0406,335.0,11.0
0.013385457893585489,-0.20481705311441598,-0.38828426131507404,-0.5256490760484467,-0.6895367863361068,-0.9204158971694478,-0.8050532092891708,-1.1896436920797588,-1.1228182660100943,527.6589966,1508.37,10.043,0.308,0.446,0.12,0.405,1.36,0.00085,243.0,82.2763
-0.4403395055580097,-0.45512650123954973,-0.4829245800999127,-0.3008553842413344,0.11775670955732871,-0.1756408865382535,0.2332043625996883,1.2288190834260007,1.04958092142599,3.363620043,33.784,0.0,32.123,5.523,60.459,1.144,4.01,0.28,2000.0,1186.2
0.4187836903014979,0.39878025130166794,0.2817358378779174,-0.17993278802609664,-0.4535456074449822,-0.0899450805519751,0.002603896077458279,0.09849729489703576,0.41059016990947506,138.5780029,247.252,51.166,3.335,12.142,22.384,2.276,1.23,0.08318,184.0,32.4481
-0.5335751162733747,-0.5696837978817788,-0.5913730475308244,-0.5663334374325015,-0.7230466152028532,-0.6229795716988497,0.24845472520952316,0.8975500384218302,0.9988162473421546,482.0509949,30.869,29.24,21.871,36.373,8.389,4.402,7.65,1.53722,2323.0,94.7631
-0.45926997978696565,-0.4477305208926492,-0.3280381205422931,-0.2786423236455959,-0.40318507600721315,-0.36496354379159446,0.08200194205779604,0.6395370055912837,0.9318315555072867,2385050.0,693.525,20.596,2.637,5.558,37.785,1.315,2.661111844,,1039.0,196.0
-0.5509597191602195,-0.5802811166729727,-0.639889516585283,-0.6015784859431186,-0.3842728154404316,-0.13409170259479708,0.6570210323383519,0.9379273846839086,1.0246666968274987,697.0360107,2863.1,84.452,0.31,0.555,1.96,0.842,1.86,0.0,146.0,5.4338
-0.21695044500907892,-0.17777362454628018,-0.14851368695003422,-0.31496406953201034,-0.10301124249928703,0.8390826790296104,1.7230856921127187,1.8359633561381015,-0.06818543278206811,0.1871,127.0,88.46,0.0,0.0,0.0,0.0,1.41,0.1106,141.0,7.0
0.4292153216960962,0.46455481926326364,0.25977778379479927,0.040559402453437844,-0.28654997239057833,-0.32767538827573883,-0.49640505909270655,-0.855100363179104,-0.08418229058431825,32.72,92.0,93.7,0.0,0.0,4.85,0.72,1.36,0.0938,114.0,3.0
0.3723654306653048,0.3661796913603142,0.014429421075804317,-0.15019257533978145,-0.32752595672946455,-0.8366071149165731,-0.8638884015468691,-0.5900137202127861,0.17130390497711823,6.01,663.0,99.95,0.0,0.0,0.04,0.0,0.74,0.7056,726.0,4.0
-0.5510442941382664,-0.6012992925164851,-0.6542004321408261,-0.6914920804428556,-0.7323872070380973,-0.5351166339101171,0.05156777208753341,-0.2614470368961326,0.4725486132049328,13.1308,1285.0,84.8,0.09,0.33,0.0,1.5,1.25,0.0602,133.0,34.0
